DATE,CURRENCY
2009-04-21,1349.25
2009-04-22,1345.5
2009-04-23,1343.0
2009-04-24,1338.2
2009-04-27,1338.4
2009-04-28,1351.8
2009-04-29,1335.7
2009-04-30,1277.0
2009-05-01,1277.0
2009-05-04,1267.5
2009-05-05,1267.5
2009-05-06,1272.0
2009-05-07,1257.3
2009-05-08,1242.25
2009-05-11,1232.9
2009-05-12,1238.0
2009-05-13,1239.0
2009-05-14,1260.5
2009-05-15,1252.0
2009-05-18,1260.25
2009-05-19,1244.5
2009-05-20,1246.0
2009-05-21,1241.0
2009-05-22,1242.0
2009-05-25,1242.4
2009-05-26,1264.25
2009-05-27,1264.4
2009-05-28,1256.8
2009-05-29,1257.0
2009-06-01,1232.2
2009-06-02,1233.0
2009-06-03,1242.1
2009-06-04,1246.25
2009-06-05,1247.5
2009-06-08,1247.25
2009-06-09,1258.5
2009-06-10,1257.0
2009-06-11,1248.7
2009-06-12,1250.0
2009-06-15,1257.0
2009-06-16,1255.5
2009-06-17,1261.0
2009-06-18,1263.5
2009-06-19,1264.2
2009-06-22,1278.6
2009-06-23,1281.7
2009-06-24,1276.0
2009-06-25,1281.1
2009-06-26,1278.3
2009-06-29,1278.0
2009-06-30,1272.5
2009-07-01,1256.9
2009-07-02,1270.7
2009-07-03,1265.7
2009-07-06,1267.0
2009-07-07,1268.7
2009-07-08,1275.5
2009-07-09,1277.7
2009-07-10,1288.4
2009-07-13,1309.0
2009-07-14,1295.2
2009-07-15,1270.6
2009-07-16,1266.0
2009-07-17,1257.0
2009-07-20,1244.0
2009-07-21,1247.5
2009-07-22,1251.1
2009-07-23,1244.8
2009-07-24,1245.0
2009-07-27,1242.4
2009-07-28,1240.0
2009-07-29,1243.8
2009-07-30,1230.5
2009-07-31,1222.2
2009-08-03,1214.0
2009-08-04,1218.45
2009-08-05,1225.5
2009-08-06,1225.0
2009-08-07,1224.0
2009-08-10,1228.25
2009-08-11,1242.7
2009-08-12,1242.0
2009-08-13,1235.0
2009-08-14,1239.5
2009-08-17,1258.5
2009-08-18,1247.5
2009-08-19,1250.0
2009-08-20,1244.5
2009-08-21,1244.7
2009-08-24,1240.0
2009-08-25,1247.5
2009-08-26,1240.0
2009-08-27,1247.3
2009-08-28,1244.8
2009-08-31,1248.0
2009-09-01,1245.5
2009-09-02,1243.8
2009-09-03,1244.0
2009-09-04,1235.0
2009-09-07,1230.9
2009-09-08,1223.0
2009-09-09,1222.0
2009-09-10,1223.0
2009-09-11,1221.0
2009-09-14,1224.0
2009-09-15,1217.4
2009-09-16,1205.0
2009-09-17,1206.0
2009-09-18,1206.5
2009-09-21,1207.0
2009-09-22,1196.0
2009-09-23,1191.0
2009-09-24,1190.7
2009-09-25,1184.25
2009-09-28,1192.0
2009-09-29,1187.5
2009-09-30,1175.0
2009-10-01,1173.3
2009-10-02,1182.0
2009-10-05,1165.25
2009-10-06,1165.3
2009-10-07,1167.0
2009-10-08,1163.0
2009-10-09,1164.3
2009-10-12,1167.4
2009-10-13,1166.0
2009-10-14,1157.5
2009-10-15,1157.0
2009-10-16,1162.1
2009-10-19,1167.6
2009-10-20,1159.72
2009-10-21,1176.9
2009-10-22,1188.0
2009-10-23,1189.0
2009-10-26,1180.4
2009-10-27,1190.0
2009-10-28,1185.4
2009-10-29,1185.2
2009-10-30,1186.1
2009-11-02,1185.25
2009-11-03,1191.1
2009-11-04,1172.9
2009-11-05,1174.8
2009-11-06,1167.6
2009-11-09,1154.6
2009-11-10,1157.2
2009-11-11,1156.0
2009-11-12,1160.5
2009-11-13,1156.3
2009-11-16,1150.0
2009-11-17,1154.6
2009-11-18,1153.5
2009-11-19,1161.5
2009-11-20,1157.9
2009-11-23,1151.5
2009-11-24,1154.2
2009-11-25,1153.0
2009-11-26,1156.85
2009-11-27,1173.0
2009-11-30,1162.4
2009-12-01,1155.0
2009-12-02,1149.0
2009-12-03,1150.0
2009-12-04,1151.0
2009-12-07,1156.5
2009-12-08,1151.22
2009-12-09,1160.0
2009-12-10,1165.0
2009-12-11,1162.5
2009-12-14,1159.0
2009-12-15,1156.5
2009-12-16,1160.3
2009-12-17,1172.9
2009-12-18,1171.2
2009-12-21,1185.4
2009-12-22,1179.0
2009-12-23,1177.0
2009-12-24,1173.07
2009-12-25,1172.07
2009-12-28,1168.0
2009-12-29,1166.0
2009-12-30,1166.0
2009-12-31,1163.65
2010-01-01,1163.65
2010-01-04,1149.0
2010-01-05,1139.2
2010-01-06,1128.2
2010-01-07,1137.2
2010-01-08,1127.75
2010-01-11,1120.0
2010-01-12,1120.25
2010-01-13,1122.0
2010-01-14,1122.5
2010-01-15,1123.0
2010-01-18,1124.4
2010-01-19,1129.3
2010-01-20,1143.3
2010-01-21,1143.0
2010-01-22,1153.0
2010-01-25,1146.0
2010-01-26,1156.5
2010-01-27,1160.3
2010-01-28,1149.3
2010-01-29,1158.7
2010-02-01,1165.75
2010-02-02,1159.0
2010-02-03,1148.1
2010-02-04,1145.9
2010-02-05,1168.95
2010-02-08,1170.8
2010-02-09,1155.3
2010-02-10,1161.0
2010-02-11,1152.2
2010-02-12,1151.0
2010-02-15,1146.3
2010-02-16,1146.0
2010-02-17,1143.5
2010-02-18,1144.7
2010-02-19,1151.7
2010-02-22,1149.0
2010-02-23,1157.2
2010-02-24,1156.0
2010-02-25,1163.2
2010-02-26,1159.0
2010-03-01,1153.0
2010-03-02,1144.0
2010-03-03,1141.5
2010-03-04,1143.0
2010-03-05,1139.5
2010-03-08,1131.5
2010-03-09,1135.15
2010-03-10,1128.1
2010-03-11,1131.6
2010-03-12,1128.33
2010-03-15,1133.7
2010-03-16,1134.0
2010-03-17,1127.8
2010-03-18,1133.6
2010-03-19,1133.58
2010-03-22,1135.5
2010-03-23,1136.0
2010-03-24,1137.0
2010-03-25,1142.3
2010-03-26,1138.0
2010-03-29,1135.0
2010-03-30,1130.7
2010-03-31,1131.8
2010-04-01,1126.3
2010-04-02,1125.9
2010-04-05,1122.0
2010-04-06,1123.9
2010-04-07,1121.9
2010-04-08,1123.0
2010-04-09,1117.0
2010-04-12,1114.9
2010-04-13,1123.8
2010-04-14,1111.1
2010-04-15,1109.1
2010-04-16,1110.0
2010-04-19,1118.1
2010-04-20,1117.8
2010-04-21,1107.6
2010-04-22,1108.2
2010-04-23,1108.3
2010-04-26,1103.8
2010-04-27,1110.0
2010-04-28,1118.0
2010-04-29,1114.8
2010-04-30,1108.0
2010-05-03,1118.4
2010-05-04,1115.0
2010-05-05,1115.0
2010-05-06,1140.9
2010-05-07,1155.3
2010-05-10,1131.8
2010-05-11,1134.1
2010-05-12,1134.4
2010-05-13,1130.0
2010-05-14,1130.0
2010-05-17,1152.5
2010-05-18,1146.0
2010-05-19,1163.9
2010-05-20,1193.5
2010-05-21,1193.0
2010-05-24,1213.65
2010-05-25,1250.0
2010-05-26,1253.2
2010-05-27,1222.95
2010-05-28,1194.5
2010-05-31,1202.12
2010-06-01,1216.0
2010-06-02,1216.5
2010-06-03,1198.5
2010-06-04,1201.5
2010-06-07,1235.61
2010-06-08,1233.99
2010-06-09,1247.3
2010-06-10,1250.4
2010-06-11,1245.9
2010-06-14,1221.2
2010-06-15,1229.0
2010-06-16,1211.0
2010-06-17,1212.8
2010-06-18,1202.55
2010-06-21,1175.9
2010-06-22,1183.0
2010-06-23,1187.0
2010-06-24,1188.5
2010-06-25,1215.0
2010-06-28,1202.85
2010-06-29,1216.85
2010-06-30,1222.1
2010-07-01,1227.0
2010-07-02,1228.65
2010-07-05,1223.0
2010-07-06,1222.0
2010-07-07,1221.0
2010-07-08,1208.0
2010-07-09,1197.5
2010-07-12,1203.35
2010-07-13,1212.5
2010-07-14,1201.55
2010-07-15,1201.5
2010-07-16,1202.5
2010-07-19,1213.8
2010-07-20,1206.4
2010-07-21,1203.5
2010-07-22,1203.0
2010-07-23,1198.5
2010-07-26,1191.0
2010-07-27,1181.95
2010-07-28,1185.0
2010-07-29,1185.35
2010-07-30,1182.0
2010-08-02,1172.5
2010-08-03,1167.2
2010-08-04,1167.0
2010-08-05,1166.0
2010-08-06,1161.0
2010-08-09,1160.0
2010-08-10,1168.6
2010-08-11,1182.0
2010-08-12,1185.5
2010-08-13,1183.7
2010-08-16,1186.9
2010-08-17,1176.0
2010-08-18,1174.0
2010-08-19,1172.15
2010-08-20,1183.2
2010-08-23,1181.6
2010-08-24,1191.0
2010-08-25,1196.15
2010-08-26,1190.1
2010-08-27,1195.1
2010-08-30,1191.0
2010-08-31,1198.0
2010-09-01,1184.0
2010-09-02,1178.0
2010-09-03,1173.0
2010-09-06,1171.15
2010-09-07,1177.0
2010-09-08,1171.5
2010-09-09,1166.75
2010-09-10,1164.85
2010-09-13,1159.0
2010-09-14,1159.5
2010-09-15,1158.4
2010-09-16,1161.9
2010-09-17,1160.0
2010-09-20,1160.5
2010-09-21,1160.0
2010-09-22,1149.15
2010-09-23,1150.65
2010-09-24,1154.2
2010-09-27,1146.0
2010-09-28,1145.5
2010-09-29,1139.0
2010-09-30,1140.1
2010-10-01,1130.0
2010-10-04,1122.0
2010-10-05,1123.0
2010-10-06,1117.4
2010-10-07,1114.0
2010-10-08,1120.5
2010-10-11,1116.7
2010-10-12,1130.15
2010-10-13,1119.0
2010-10-14,1110.0
2010-10-15,1110.4
2010-10-18,1115.0
2010-10-19,1126.7
2010-10-20,1122.0
2010-10-21,1128.4
2010-10-22,1125.6
2010-10-25,1115.6
2010-10-26,1123.0
2010-10-27,1130.0
2010-10-28,1123.0
2010-10-29,1124.0
2010-11-01,1117.73
2010-11-02,1111.0
2010-11-03,1107.78
2010-11-04,1106.53
2010-11-05,1107.1
2010-11-08,1115.0
2010-11-09,1114.0
2010-11-10,1109.6
2010-11-11,1110.0
2010-11-12,1127.2
2010-11-15,1134.7
2010-11-16,1129.8
2010-11-17,1140.0
2010-11-18,1129.9
2010-11-19,1131.15
2010-11-22,1126.0
2010-11-23,1162.0
2010-11-24,1146.95
2010-11-25,1141.65
2010-11-26,1153.95
2010-11-29,1164.0
2010-11-30,1157.0
2010-12-01,1149.0
2010-12-02,1148.0
2010-12-03,1136.5
2010-12-06,1137.2
2010-12-07,1132.0
2010-12-08,1142.5
2010-12-09,1138.0
2010-12-10,1143.0
2010-12-13,1144.9
2010-12-14,1139.0
2010-12-15,1155.0
2010-12-16,1155.0
2010-12-17,1155.05
2010-12-20,1154.1
2010-12-21,1155.15
2010-12-22,1153.9
2010-12-23,1151.9
2010-12-24,1150.7
2010-12-27,1148.9
2010-12-28,1143.0
2010-12-29,1146.0
2010-12-30,1130.6
2010-12-31,1120.5
2011-01-03,1124.3
2011-01-04,1124.0
2011-01-05,1122.0
2011-01-06,1122.7
2011-01-07,1121.7
2011-01-10,1125.0
2011-01-11,1124.0
2011-01-12,1109.0
2011-01-13,1112.0
2011-01-14,1114.55
2011-01-17,1115.0
2011-01-18,1111.0
2011-01-19,1112.1
2011-01-20,1124.0
2011-01-21,1118.0
2011-01-24,1118.0
2011-01-25,1119.0
2011-01-26,1115.0
2011-01-27,1114.3
2011-01-28,1115.6
2011-01-31,1119.25
2011-02-01,1113.6
2011-02-02,1113.6
2011-02-03,1113.6
2011-02-04,1113.6
2011-02-07,1102.0
2011-02-08,1099.0
2011-02-09,1110.4
2011-02-10,1117.0
2011-02-11,1126.3
2011-02-14,1123.5
2011-02-15,1121.3
2011-02-16,1115.3
2011-02-17,1114.5
2011-02-18,1109.9
2011-02-21,1119.0
2011-02-22,1126.8
2011-02-23,1127.2
2011-02-24,1130.5
2011-02-25,1126.0
2011-02-28,1124.65
2011-03-01,1124.0
2011-03-02,1121.0
2011-03-03,1113.4
2011-03-04,1117.5
2011-03-07,1116.35
2011-03-08,1114.45
2011-03-09,1113.2
2011-03-10,1125.45
2011-03-11,1126.0
2011-03-14,1123.25
2011-03-15,1133.55
2011-03-16,1135.95
2011-03-17,1133.45
2011-03-18,1125.1
2011-03-21,1119.45
2011-03-22,1119.5
2011-03-23,1121.4
2011-03-24,1118.6
2011-03-25,1110.7
2011-03-28,1112.35
2011-03-29,1110.5
2011-03-30,1102.45
2011-03-31,1095.5
2011-04-01,1086.7
2011-04-04,1087.45
2011-04-05,1086.5
2011-04-06,1084.85
2011-04-07,1086.6
2011-04-08,1082.0
2011-04-11,1087.25
2011-04-12,1091.0
2011-04-13,1085.55
2011-04-14,1085.3
2011-04-15,1087.0
2011-04-18,1088.0
2011-04-19,1084.45
2011-04-20,1077.7
2011-04-21,1079.95
2011-04-22,1080.8
2011-04-25,1081.55
2011-04-26,1082.0
2011-04-27,1076.55
2011-04-28,1072.4
2011-04-29,1068.0
2011-05-02,1065.5
2011-05-03,1073.0
2011-05-04,1076.3
2011-05-05,1081.3
2011-05-06,1085.1
2011-05-09,1081.0
2011-05-10,1080.0
2011-05-11,1076.0
2011-05-12,1088.0
2011-05-13,1086.8
2011-05-16,1091.7
2011-05-17,1088.3
2011-05-18,1088.0
2011-05-19,1086.0
2011-05-20,1082.7
2011-05-23,1097.8
2011-05-24,1093.2
2011-05-25,1101.0
2011-05-26,1089.0
2011-05-27,1082.2
2011-05-30,1080.0
2011-05-31,1078.0
2011-06-01,1077.65
2011-06-02,1080.5
2011-06-03,1077.0
2011-06-06,1079.3
2011-06-07,1076.7
2011-06-08,1083.3
2011-06-09,1080.25
2011-06-10,1084.0
2011-06-13,1086.25
2011-06-14,1080.55
2011-06-15,1086.95
2011-06-16,1091.15
2011-06-17,1085.8
2011-06-20,1082.7
2011-06-21,1074.7
2011-06-22,1073.6
2011-06-23,1079.8
2011-06-24,1078.7
2011-06-27,1082.9
2011-06-28,1080.05
2011-06-29,1072.3
2011-06-30,1066.3
2011-07-01,1064.55
2011-07-04,1063.3
2011-07-05,1066.15
2011-07-06,1065.25
2011-07-07,1063.5
2011-07-08,1056.7
2011-07-11,1057.5
2011-07-12,1064.3
2011-07-13,1056.1
2011-07-14,1057.3
2011-07-15,1058.1
2011-07-18,1059.85
2011-07-19,1056.15
2011-07-20,1053.7
2011-07-21,1050.45
2011-07-22,1050.25
2011-07-25,1054.2
2011-07-26,1048.7
2011-07-27,1053.25
2011-07-28,1052.8
2011-07-29,1054.0
2011-08-01,1049.3
2011-08-02,1052.4
2011-08-03,1057.35
2011-08-04,1061.5
2011-08-05,1067.2
2011-08-08,1085.15
2011-08-09,1085.0
2011-08-10,1082.95
2011-08-11,1078.2
2011-08-12,1078.9
2011-08-15,1067.85
2011-08-16,1070.55
2011-08-17,1068.55
2011-08-18,1082.6
2011-08-19,1087.2
2011-08-22,1083.05
2011-08-23,1077.5
2011-08-24,1083.0
2011-08-25,1089.0
2011-08-26,1079.5
2011-08-29,1073.7
2011-08-30,1070.35
2011-08-31,1064.9
2011-09-01,1063.9
2011-09-02,1065.1
2011-09-05,1069.1
2011-09-06,1074.15
2011-09-07,1069.15
2011-09-08,1075.5
2011-09-09,1077.0
2011-09-12,1076.75
2011-09-13,1076.75
2011-09-14,1106.65
2011-09-15,1113.25
2011-09-16,1112.4
2011-09-19,1139.45
2011-09-20,1144.0
2011-09-21,1149.35
2011-09-22,1179.7
2011-09-23,1164.9
2011-09-26,1181.0
2011-09-27,1169.3
2011-09-28,1174.4
2011-09-29,1173.6
2011-09-30,1180.9
2011-10-03,1180.0
2011-10-04,1198.4
2011-10-05,1186.5
2011-10-06,1183.45
2011-10-07,1170.5
2011-10-10,1167.45
2011-10-11,1171.0
2011-10-12,1164.5
2011-10-13,1157.75
2011-10-14,1156.0
2011-10-17,1148.0
2011-10-18,1149.5
2011-10-19,1133.5
2011-10-20,1147.0
2011-10-21,1147.2
2011-10-24,1132.05
2011-10-25,1130.9
2011-10-26,1133.0
2011-10-27,1105.6
2011-10-28,1102.5
2011-10-31,1111.85
2011-11-01,1122.05
2011-11-02,1121.15
2011-11-03,1127.4
2011-11-04,1110.6
2011-11-07,1115.25
2011-11-08,1114.05
2011-11-09,1118.85
2011-11-10,1131.85
2011-11-11,1126.4
2011-11-14,1126.3
2011-11-15,1128.5
2011-11-16,1135.65
2011-11-17,1133.15
2011-11-18,1138.5
2011-11-21,1143.0
2011-11-22,1143.65
2011-11-23,1159.7
2011-11-24,1155.15
2011-11-25,1162.0
2011-11-28,1152.5
2011-11-29,1139.5
2011-11-30,1140.05
2011-12-01,1126.55
2011-12-02,1128.0
2011-12-05,1124.5
2011-12-06,1128.5
2011-12-07,1129.0
2011-12-08,1133.55
2011-12-09,1146.6
2011-12-12,1149.2
2011-12-13,1157.0
2011-12-14,1158.0
2011-12-15,1156.5
2011-12-16,1158.5
2011-12-19,1175.5
2011-12-20,1157.0
2011-12-21,1150.8
2011-12-22,1154.0
2011-12-23,1149.0
2011-12-26,1154.5
2011-12-27,1155.65
2011-12-28,1157.0
2011-12-29,1156.5
2011-12-30,1158.5
2012-01-02,1154.65
2012-01-03,1144.7
2012-01-04,1147.35
2012-01-05,1155.55
2012-01-06,1160.0
2012-01-09,1157.05
2012-01-10,1153.55
2012-01-11,1158.55
2012-01-12,1151.45
2012-01-13,1150.35
2012-01-16,1151.75
2012-01-17,1142.75
2012-01-18,1138.1
2012-01-19,1133.4
2012-01-20,1133.0
2012-01-23,1127.15
2012-01-24,1129.05
2012-01-25,1126.55
2012-01-26,1122.0
2012-01-27,1120.0
2012-01-30,1127.75
2012-01-31,1125.45
2012-02-01,1123.35
2012-02-02,1116.4
2012-02-03,1116.0
2012-02-06,1120.0
2012-02-07,1117.0
2012-02-08,1116.65
2012-02-09,1118.05
2012-02-10,1123.0
2012-02-13,1119.7
2012-02-14,1125.8
2012-02-15,1124.65
2012-02-16,1125.45
2012-02-17,1126.25
2012-02-20,1121.4
2012-02-21,1125.05
2012-02-22,1128.2
2012-02-23,1127.15
2012-02-24,1124.0
2012-02-27,1125.65
2012-02-28,1125.35
2012-02-29,1118.8
2012-03-01,1114.4
2012-03-02,1115.0
2012-03-05,1118.3
2012-03-06,1124.0
2012-03-07,1122.7
2012-03-08,1114.7
2012-03-09,1116.0
2012-03-12,1123.25
2012-03-13,1122.6
2012-03-14,1132.35
2012-03-15,1123.8
2012-03-16,1125.7
2012-03-19,1119.45
2012-03-20,1127.45
2012-03-21,1130.0
2012-03-22,1132.9
2012-03-23,1135.0
2012-03-26,1132.85
2012-03-27,1136.15
2012-03-28,1136.3
2012-03-29,1138.55
2012-03-30,1131.4
2012-04-02,1124.95
2012-04-03,1124.85
2012-04-04,1130.75
2012-04-05,1129.65
2012-04-06,1131.75
2012-04-09,1137.0
2012-04-10,1139.5
2012-04-11,1143.3
2012-04-12,1134.65
2012-04-13,1133.5
2012-04-16,1135.5
2012-04-17,1133.95
2012-04-18,1140.35
2012-04-19,1140.35
2012-04-20,1138.65
2012-04-23,1141.5
2012-04-24,1139.15
2012-04-25,1137.75
2012-04-26,1132.5
2012-04-27,1130.67
2012-04-30,1129.55
2012-05-01,1127.35
2012-05-02,1129.6
2012-05-03,1130.65
2012-05-04,1135.25
2012-05-07,1138.0
2012-05-08,1137.65
2012-05-09,1144.2
2012-05-10,1142.6
2012-05-11,1148.9
2012-05-14,1153.5
2012-05-15,1155.6
2012-05-16,1165.82
2012-05-17,1165.69
2012-05-18,1168.24
2012-05-21,1166.78
2012-05-22,1166.33
2012-05-23,1180.61
2012-05-24,1176.72
2012-05-25,1185.0
2012-05-28,1176.32
2012-05-29,1175.55
2012-05-30,1180.41
2012-05-31,1179.87
2012-06-01,1182.0
2012-06-04,1178.99
2012-06-05,1177.83
2012-06-06,1174.0
2012-06-07,1164.25
2012-06-08,1173.59
2012-06-11,1171.0
2012-06-12,1168.65
2012-06-13,1165.94
2012-06-14,1163.77
2012-06-15,1164.26
2012-06-18,1157.0
2012-06-19,1152.75
2012-06-20,1152.11
2012-06-21,1153.75
2012-06-22,1158.34
2012-06-25,1161.45
2012-06-26,1158.0
2012-06-27,1155.09
2012-06-28,1157.42
2012-06-29,1140.72
2012-07-02,1143.29
2012-07-03,1132.88
2012-07-04,1137.24
2012-07-05,1133.2
2012-07-06,1140.3
2012-07-09,1142.57
2012-07-10,1139.45
2012-07-11,1140.5
2012-07-12,1154.03
2012-07-13,1147.46
2012-07-16,1145.58
2012-07-17,1144.83
2012-07-18,1142.0
2012-07-19,1137.7
2012-07-20,1142.0
2012-07-23,1149.78
2012-07-24,1148.78
2012-07-25,1148.84
2012-07-26,1146.17
2012-07-27,1138.01
2012-07-30,1137.22
2012-07-31,1130.27
2012-08-01,1126.56
2012-08-02,1131.58
2012-08-03,1134.5
2012-08-06,1127.93
2012-08-07,1128.7
2012-08-08,1129.82
2012-08-09,1126.69
2012-08-10,1130.75
2012-08-13,1128.73
2012-08-14,1129.99
2012-08-15,1130.21
2012-08-16,1133.19
2012-08-17,1134.72
2012-08-20,1135.0
2012-08-21,1130.59
2012-08-22,1135.56
2012-08-23,1131.48
2012-08-24,1134.15
2012-08-27,1134.75
2012-08-28,1134.45
2012-08-29,1134.75
2012-08-30,1134.18
2012-08-31,1133.19
2012-09-03,1131.38
2012-09-04,1133.23
2012-09-05,1135.96
2012-09-06,1133.45
2012-09-07,1129.85
2012-09-10,1128.55
2012-09-11,1127.94
2012-09-12,1126.46
2012-09-13,1128.22
2012-09-14,1116.65
2012-09-17,1116.0
2012-09-18,1118.3
2012-09-19,1115.74
2012-09-20,1118.05
2012-09-21,1119.0
2012-09-24,1120.12
2012-09-25,1118.12
2012-09-26,1118.81
2012-09-27,1116.03
2012-09-28,1113.07
2012-10-01,1111.99
2012-10-02,1112.88
2012-10-03,1112.86
2012-10-04,1111.63
2012-10-05,1109.82
2012-10-08,1111.34
2012-10-09,1111.22
2012-10-10,1113.82
2012-10-11,1112.57
2012-10-12,1110.5
2012-10-15,1110.0
2012-10-16,1106.1
2012-10-17,1104.49
2012-10-18,1104.65
2012-10-19,1105.26
2012-10-22,1104.1
2012-10-23,1103.1
2012-10-24,1103.5
2012-10-25,1098.0
2012-10-26,1097.03
2012-10-29,1097.46
2012-10-30,1091.15
2012-10-31,1089.92
2012-11-01,1090.27
2012-11-02,1090.7
2012-11-05,1090.8
2012-11-06,1089.82
2012-11-07,1086.5
2012-11-08,1088.97
2012-11-09,1087.5
2012-11-12,1089.75
2012-11-13,1089.44
2012-11-14,1086.0
2012-11-15,1088.31
2012-11-16,1092.0
2012-11-19,1086.0
2012-11-20,1082.58
2012-11-21,1082.0
2012-11-22,1085.21
2012-11-23,1085.0
2012-11-26,1085.62
2012-11-27,1086.17
2012-11-28,1085.1
2012-11-29,1082.9
2012-11-30,1081.5
2012-12-03,1082.65
2012-12-04,1083.31
2012-12-05,1081.99
2012-12-06,1082.8
2012-12-07,1081.56
2012-12-10,1077.43
2012-12-11,1074.85
2012-12-12,1073.35
2012-12-13,1073.9
2012-12-14,1074.74
2012-12-17,1072.0
2012-12-18,1072.75
2012-12-19,1072.0
2012-12-20,1074.3
2012-12-21,1075.4
2012-12-24,1073.0
2012-12-25,1073.0
2012-12-26,1073.0
2012-12-27,1072.01
2012-12-28,1067.14
2012-12-31,1063.24
2013-01-01,1063.24
2013-01-02,1063.3
2013-01-03,1062.95
2013-01-04,1062.14
2013-01-07,1062.96
2013-01-08,1063.95
2013-01-09,1060.3
2013-01-10,1058.22
2013-01-11,1056.04
2013-01-14,1056.0
2013-01-15,1057.12
2013-01-16,1058.35
2013-01-17,1057.82
2013-01-18,1058.0
2013-01-21,1063.85
2013-01-22,1062.81
2013-01-23,1067.02
2013-01-24,1068.3
2013-01-25,1075.33
2013-01-28,1091.22
2013-01-29,1083.72
2013-01-30,1085.85
2013-01-31,1087.31
2013-02-01,1094.79
2013-02-04,1089.35
2013-02-05,1086.17
2013-02-06,1089.0
2013-02-07,1090.15
2013-02-08,1095.5
2013-02-11,1095.5
2013-02-12,1093.13
2013-02-13,1085.82
2013-02-14,1085.14
2013-02-15,1078.0
2013-02-18,1083.31
2013-02-19,1080.0
2013-02-20,1079.98
2013-02-21,1086.8
2013-02-22,1085.03
2013-02-25,1086.0
2013-02-26,1089.42
2013-02-27,1084.68
2013-02-28,1083.9
2013-03-01,1083.9
2013-03-04,1090.66
2013-03-05,1086.28
2013-03-06,1084.56
2013-03-07,1087.49
2013-03-08,1089.15
2013-03-11,1093.9
2013-03-12,1095.28
2013-03-13,1098.42
2013-03-14,1107.58
2013-03-15,1110.19
2013-03-18,1114.11
2013-03-19,1112.93
2013-03-20,1115.58
2013-03-21,1115.7
2013-03-22,1119.2
2013-03-25,1111.0
2013-03-26,1107.37
2013-03-27,1111.4
2013-03-28,1113.14
2013-03-29,1111.05
2013-04-01,1114.25
2013-04-02,1117.87
2013-04-03,1117.25
2013-04-04,1124.38
2013-04-05,1137.13
2013-04-08,1142.21
2013-04-09,1139.0
2013-04-10,1135.35
2013-04-11,1129.22
2013-04-12,1129.0
2013-04-15,1119.49
2013-04-16,1113.4
2013-04-17,1120.48
2013-04-18,1119.48
2013-04-19,1119.03
2013-04-22,1119.51
2013-04-23,1119.27
2013-04-24,1116.79
2013-04-25,1111.35
2013-04-26,1110.58
2013-04-29,1103.79
2013-04-30,1101.16
2013-05-01,1100.5
2013-05-02,1102.08
2013-05-03,1097.0
2013-05-06,1094.63
2013-05-07,1090.0
2013-05-08,1086.0
2013-05-09,1091.63
2013-05-10,1106.0
2013-05-13,1113.12
2013-05-14,1109.62
2013-05-15,1114.62
2013-05-16,1117.54
2013-05-17,1117.32
2013-05-20,1117.69
2013-05-21,1110.5
2013-05-22,1113.85
2013-05-23,1128.35
2013-05-24,1127.57
2013-05-27,1122.25
2013-05-28,1128.07
2013-05-29,1132.13
2013-05-30,1128.58
2013-05-31,1130.51
2013-06-03,1119.34
2013-06-04,1122.91
2013-06-05,1118.55
2013-06-06,1118.9
2013-06-07,1117.17
2013-06-10,1127.19
2013-06-11,1132.56
2013-06-12,1127.81
2013-06-13,1129.3
2013-06-14,1127.2
2013-06-17,1127.32
2013-06-18,1134.24
2013-06-19,1130.2
2013-06-20,1145.9
2013-06-21,1155.69
2013-06-24,1161.09
2013-06-25,1152.68
2013-06-26,1155.0
2013-06-27,1147.69
2013-06-28,1141.45
2013-07-01,1135.17
2013-07-02,1134.55
2013-07-03,1140.95
2013-07-04,1139.39
2013-07-05,1141.65
2013-07-08,1147.94
2013-07-09,1141.18
2013-07-10,1134.43
2013-07-11,1124.01
2013-07-12,1123.85
2013-07-15,1121.54
2013-07-16,1114.46
2013-07-17,1116.86
2013-07-18,1124.2
2013-07-19,1120.43
2013-07-22,1118.46
2013-07-23,1116.75
2013-07-24,1115.5
2013-07-25,1115.95
2013-07-26,1112.66
2013-07-29,1112.21
2013-07-30,1115.66
2013-07-31,1123.25
2013-08-01,1123.0
2013-08-02,1123.85
2013-08-05,1113.5
2013-08-06,1113.81
2013-08-07,1114.92
2013-08-08,1112.25
2013-08-09,1111.0
2013-08-12,1113.77
2013-08-13,1117.87
2013-08-14,1118.0
2013-08-15,1118.0
2013-08-16,1113.04
2013-08-19,1117.88
2013-08-20,1120.5
2013-08-21,1117.96
2013-08-22,1120.92
2013-08-23,1113.48
2013-08-26,1112.5
2013-08-27,1116.78
2013-08-28,1114.25
2013-08-29,1112.19
2013-08-30,1109.42
2013-09-02,1098.17
2013-09-03,1097.75
2013-09-04,1093.77
2013-09-05,1097.34
2013-09-06,1091.9
2013-09-09,1086.8
2013-09-10,1085.42
2013-09-11,1085.76
2013-09-12,1082.77
2013-09-13,1085.88
2013-09-16,1081.34
2013-09-17,1082.15
2013-09-18,1081.4
2013-09-19,1070.88
2013-09-20,1076.02
2013-09-23,1073.9
2013-09-24,1074.35
2013-09-25,1076.42
2013-09-26,1075.2
2013-09-27,1074.38
2013-09-30,1073.58
2013-10-01,1073.0
2013-10-02,1074.02
2013-10-03,1071.0
2013-10-04,1071.0
2013-10-07,1071.0
